hashtag	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_hashtags_in_C	count_H_entire_dataset	count_hashtags_entire_dataset
freeukraine	 1009546724	73.75	.04	.0005423	7	142	48	88498
fckptn	 1009546724	393.70	.04	.0001016	6	142	9	88498
fckputin	 1009546724	98.35	.04	.0004067	7	142	36	88498
ukraineunderattaсk	 1009546724	45.78	.03	.0006553	5	142	58	88498
nowar	 1009546724	8.46	.02	.0023616	3	142	209	88498
freeukraine	 1009546724	73.75	.04	.0005423	7	142	48	88498
slavaukraini	 1009546724	36.27	.05	.0013785	8	142	122	88498
freeukraine	 1009546724	73.75	.04	.0005423	7	142	48	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
kyiv	 1009546724	7.05	.04	.0056724	6	142	502	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
kyiv	 1009546724	7.05	.04	.0056724	6	142	502	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
kyiv	 1009546724	7.05	.04	.0056724	6	142	502	88498
slavaukraini	 1009546724	36.27	.05	.0013785	8	142	122	88498
freeukraine	 1009546724	73.75	.04	.0005423	7	142	48	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
slavaukraini	 1009546724	36.27	.05	.0013785	8	142	122	88498
mariupol	 1009546724	5.13	.02	.0038983	3	142	345	88498
fckptn	 1009546724	393.70	.04	.0001016	6	142	9	88498
freeukraine	 1009546724	73.75	.04	.0005423	7	142	48	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
stopbloodyenergy	 1009546724	0	0	.0000112	1	142	1	88498
stoprussianaggression	 1009546724	86.35	.04	.0004632	6	142	41	88498
standupforukraine	 1009546724	0	0	.0004406	1	142	39	88498
fckptn	 1009546724	393.70	.04	.0001016	6	142	9	88498
stoprussianaggression	 1009546724	86.35	.04	.0004632	6	142	41	88498
mariupol	 1009546724	5.13	.02	.0038983	3	142	345	88498
anonymous	 1009546724	11.41	.02	.0017514	4	142	155	88498
bucha	 1009546724	30.36	.07	.0023051	11	142	204	88498
bucha	 1009546724	30.36	.07	.0023051	11	142	204	88498
buchagenocide	 1009546724	177.30	.01	.0000564	2	142	5	88498
buchamrrrrrracre	 1009546724	23.29	.02	.0008587	4	142	76	88498
bucha	 1009546724	30.36	.07	.0023051	11	142	204	88498
buchamrrrrrracre	 1009546724	23.29	.02	.0008587	4	142	76	88498
putinwarcrimes	 1009546724	0	0	.0005875	1	142	52	88498
bucha	 1009546724	30.36	.07	.0023051	11	142	204	88498
buchamrrrrrracre	 1009546724	23.29	.02	.0008587	4	142	76	88498
buchagenocide	 1009546724	177.30	.01	.0000564	2	142	5	88498
genocideofukrainians	 1009546724	0	0	.0002259	1	142	20	88498
aaaaaaputin	 1009546724	295.42	.02	.0000677	3	142	6	88498
anonymous	 1009546724	11.41	.02	.0017514	4	142	155	88498
oprussia	 1009546724	19.83	.08	.0040339	12	142	357	88498
aaaaaaputin	 1009546724	295.42	.02	.0000677	3	142	6	88498
kyiv	 1009546724	7.05	.04	.0056724	6	142	502	88498
vorzel	 1009546724	0	0	.0000225	1	142	2	88498
stoprussianaggression	 1009546724	86.35	.04	.0004632	6	142	41	88498
putinwarcriminal	 1009546724	23.60	.02	.0008474	4	142	75	88498
anonymous	 1009546724	11.41	.02	.0017514	4	142	155	88498
standwithukraine️	 1009546724	0	0	.0027684	1	142	245	88498
freeukraine	 1009546724	73.75	.04	.0005423	7	142	48	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
oprussia	 1009546724	19.83	.08	.0040339	12	142	357	88498
kramatorsk	 1009546724	0	0	.0002372	1	142	21	88498
fckptn	 1009546724	393.70	.04	.0001016	6	142	9	88498
fckrussia	 1009546724	444.44	.01	.0000225	2	142	2	88498
stoprussianaggression	 1009546724	86.35	.04	.0004632	6	142	41	88498
fckputin	 1009546724	98.35	.04	.0004067	7	142	36	88498
putinisawarcriminal	 1009546724	15.25	.02	.0013107	4	142	116	88498
fckputin	 1009546724	98.35	.04	.0004067	7	142	36	88498
putinisawarcriminal	 1009546724	15.25	.02	.0013107	4	142	116	88498
kharkov	 1009546724	0	0	.0001016	1	142	9	88498
kherson	 1009546724	0	0	.0008361	1	142	74	88498
mariupol	 1009546724	5.13	.02	.0038983	3	142	345	88498
fckrussia	 1009546724	444.44	.01	.0000225	2	142	2	88498
fckputin	 1009546724	98.35	.04	.0004067	7	142	36	88498
standwithukriane	 1009546724	16.59	.03	.0018079	5	142	160	88498
kyiv	 1009546724	7.05	.04	.0056724	6	142	502	88498
ukrainerussiawar	 1009546724	2.46	.01	.0040565	2	142	359	88498
ukraineunderattack	 1009546724	9.41	.02	.0021243	4	142	188	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
fckputin	 1009546724	98.35	.04	.0004067	7	142	36	88498
stoprussianaggression	 1009546724	86.35	.04	.0004632	6	142	41	88498
bucha	 1009546724	30.36	.07	.0023051	11	142	204	88498
buchamrrrrrracre	 1009546724	23.29	.02	.0008587	4	142	76	88498
ukraineunderattack	 1009546724	9.41	.02	.0021243	4	142	188	88498
bryansk	 1009546724	0	0	.0000338	1	142	3	88498
chernihiv	 1009546724	0	0	.0008813	1	142	78	88498
ukraine	 1009546724	3.54	.31	.0874031	45	142	7735	88498
aaaaaarussia	 1009546724	0	0	.0000112	1	142	1	88498
aaaaaaputin	 1009546724	295.42	.02	.0000677	3	142	6	88498
oprussia	 1009546724	19.83	.08	.0040339	12	142	357	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longlist	 1009900083402461185	295.85	.01	.0000338	1	93	3	88498
fundraisingbc007mecfs	 1009900083402461185	444.44	.01	.0000225	1	93	2	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
ba2	 1009900083402461185	3.48	.01	.0028701	1	93	254	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
fibromyalgia	 1009900083402461185	892.85	.01	.0000112	1	93	1	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
mecfs	 1009900083402461185	178.62	.22	.0012316	21	93	109	88498
bc007	 1009900083402461185	221.48	.02	.0000903	2	93	8	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
longcovid	 1009900083402461185	35.71	.73	.0204411	68	93	1809	88498
urgencyofsummer	 1010321477772697601	11111.11	.25	.0000225	1	4	2	88498
bestspringever	 1010321477772697601	22321.42	.25	.0000112	1	4	1	88498
infectionmandate	 1010321477772697601	1383.50	.25	.0001807	1	4	16	88498
immmunizeunder5s	 1010321477772697601	22321.42	.25	.0000112	1	4	1	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
torybrexit	 1010384732759252997	1357.73	.23	.0001694	8	34	15	88498
covid	 1010384732759252997	.71	.05	.0701258	2	34	6206	88498
shapeshifter	 1010384732759252997	2482.26	.14	.0000564	5	34	5	88498
shapeshifter	 1010384732759252997	2482.26	.14	.0000564	5	34	5	88498
covid	 1010384732759252997	.71	.05	.0701258	2	34	6206	88498
shapeshifter	 1010384732759252997	2482.26	.14	.0000564	5	34	5	88498
torysleaze	 1010384732759252997	632.91	.05	.0000790	2	34	7	88498
torybrexit	 1010384732759252997	1357.73	.23	.0001694	8	34	15	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
johnsonisarussianrrrrrret	 1010384732759252997	1785.71	.02	.0000112	1	34	1	88498
shapeshifter	 1010384732759252997	2482.26	.14	.0000564	5	34	5	88498
shapeshifter	 1010384732759252997	2482.26	.14	.0000564	5	34	5	88498
partygate	 1010384732759252997	4.79	.02	.0041695	1	34	369	88498
russiareport	 1010384732759252997	63.23	.02	.0003163	1	34	28	88498
putinsbrexit	 1010384732759252997	295.42	.02	.0000677	1	34	6	88498
borisjohnson	 1010384732759252997	8.71	.02	.0022938	1	34	203	88498
torybrexitdisaster	 1010384732759252997	221.48	.02	.0000903	1	34	8	88498
johnsonout	 1010384732759252997	6.08	.05	.0082148	2	34	727	88498
toriesunfittogovern	 1010384732759252997	65.57	.02	.0003050	1	34	27	88498
brexitbritain	 1010384732759252997	136.23	.02	.0001468	1	34	13	88498
torybrexit	 1010384732759252997	1357.73	.23	.0001694	8	34	15	88498
torybrexit	 1010384732759252997	1357.73	.23	.0001694	8	34	15	88498
torybrexit	 1010384732759252997	1357.73	.23	.0001694	8	34	15	88498
torybrexit	 1010384732759252997	1357.73	.23	.0001694	8	34	15	88498
torysleaze	 1010384732759252997	632.91	.05	.0000790	2	34	7	88498
torybrexit	 1010384732759252997	1357.73	.23	.0001694	8	34	15	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
johnsonout	 1010384732759252997	6.08	.05	.0082148	2	34	727	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
brexit	 1010384732759252997	114.76	.52	.0045311	18	34	401	88498
russianmoney	 1010583751460622337	1430.03	.42	.0002937	3	7	26	88498
mps	 1010583751460622337	864.55	.42	.0004858	3	7	43	88498
russianmoney	 1010583751460622337	1430.03	.42	.0002937	3	7	26	88498
mps	 1010583751460622337	864.55	.42	.0004858	3	7	43	88498
russianmoney	 1010583751460622337	1430.03	.42	.0002937	3	7	26	88498
mps	 1010583751460622337	864.55	.42	.0004858	3	7	43	88498
bbc	 1010583751460622337	31.05	.14	.0045085	1	7	399	88498
safeschools	 1010593116	30.52	.01	.0003276	1	54	29	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
omicronbuffet	 1010593116	892.85	.01	.0000112	1	54	1	88498
covidisairborne	 1010593116	13.74	.05	.0036385	3	54	322	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
newandapproved	 1010593116	892.85	.01	.0000112	1	54	1	88498
vaxnarguments	 1010593116	892.85	.01	.0000112	1	54	1	88498
donewithcovid	 1010593116	147.71	.01	.0000677	1	54	6	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
allforone	 1010593116	892.85	.01	.0000112	1	54	1	88498
equity	 1010593116	21.58	.01	.0004632	1	54	41	88498
wenotme	 1010593116	1552.10	.07	.0000451	4	54	4	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
clrrrrrrnotdismissed	 1010593116	1552.10	.07	.0000451	4	54	4	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
clrrrrrrnotdismissed	 1010593116	1552.10	.07	.0000451	4	54	4	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
clrrrrrrnotdismissed	 1010593116	1552.10	.07	.0000451	4	54	4	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
clrrrrrrnotdismissed	 1010593116	1552.10	.07	.0000451	4	54	4	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
maskswork	 1010593116	98.42	.01	.0001016	1	54	9	88498
maskerade	 1010593116	892.85	.01	.0000112	1	54	1	88498
airnecessities	 1010593116	892.85	.01	.0000112	1	54	1	88498
covidisairborne	 1010593116	13.74	.05	.0036385	3	54	322	88498
covidisnotover	 1010593116	6.75	.03	.0044407	2	54	393	88498
maskup	 1010593116	7.76	.01	.0012881	1	54	114	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
keeponamask	 1010593116	892.85	.01	.0000112	1	54	1	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covidisnotover	 1010593116	6.75	.03	.0044407	2	54	393	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
careabouttheairweshare	 1010593116	892.85	.01	.0000112	1	54	1	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
longcovid	 1010593116	.48	.01	.0204411	1	54	1809	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
wearamask	 1010593116	6.65	.01	.0015028	1	54	133	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covidisairborne	 1010593116	13.74	.05	.0036385	3	54	322	88498
wenotme	 1010593116	1552.10	.07	.0000451	4	54	4	88498
wenotme	 1010593116	1552.10	.07	.0000451	4	54	4	88498
wenotme	 1010593116	1552.10	.07	.0000451	4	54	4	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
bewiseimmunize	 1010593116	892.85	.01	.0000112	1	54	1	88498
begreatvaccinate	 1010593116	444.44	.01	.0000225	1	54	2	88498
covid19	 1010593116	15.02	.44	.0292887	24	54	2592	88498
ableg	 1010623406176235520	105.35	1.00	.0094917	3	3	840	88498
ableg	 1010623406176235520	105.35	1.00	.0094917	3	3	840	88498
ableg	 1010623406176235520	105.35	1.00	.0094917	3	3	840	88498
sixwords	 1011580472709787648	2222.22	.05	.0000225	1	20	2	88498
sos	 1011580472709787648	124.65	.10	.0008022	2	20	71	88498
saveourspaces	 1011580472709787648	1479.28	.05	.0000338	1	20	3	88498
saveoursport	 1011580472709787648	4444.44	.10	.0000225	2	20	2	88498
saveourservices	 1011580472709787648	4444.44	.10	.0000225	2	20	2	88498
sos	 1011580472709787648	124.65	.10	.0008022	2	20	71	88498
saveourstats	 1011580472709787648	4464.28	.05	.0000112	1	20	1	88498
womenwontwheesht	 1011580472709787648	421.58	.10	.0002372	2	20	21	88498
saveourservices	 1011580472709787648	4444.44	.10	.0000225	2	20	2	88498
womenwontwheest	 1011580472709787648	1108.64	.05	.0000451	1	20	4	88498
saveouruuuuuu	 1011580472709787648	2222.22	.05	.0000225	1	20	2	88498
no2selfid	 1011580472709787648	4464.28	.05	.0000112	1	20	1	88498
internationalwomensday	 1011580472709787648	61.46	.05	.0008135	1	20	72	88498
makingworkvisible	 1011580472709787648	1479.28	.05	.0000338	1	20	3	88498
uuuuuunotgender	 1011580472709787648	369.00	.05	.0001355	1	20	12	88498
womenwontwheesht	 1011580472709787648	421.58	.10	.0002372	2	20	21	88498
uuuuuumatters	 1011580472709787648	201.20	.05	.0002485	1	20	22	88498
respectmyuuuuuu	 1011580472709787648	152.62	.05	.0003276	1	20	29	88498
saveoursports	 1011580472709787648	4464.28	.05	.0000112	1	20	1	88498
savewomenssports	 1011580472709787648	192.45	.05	.0002598	1	20	23	88498
benfrazier	 1011970623470489601	11078.28	.75	.0000677	3	4	6	88498
benfrazier	 1011970623470489601	11078.28	.75	.0000677	3	4	6	88498
benfrazier	 1011970623470489601	11078.28	.75	.0000677	3	4	6	88498
electionintegrity	 1011970623470489601	22321.42	.25	.0000112	1	4	1	88498
breakyourchains	 1012201853877186562	1785.71	.02	.0000112	1	34	1	88498
